Water Level,Date,Upper Red Line,Lower Red Line,Black Line,Pumping Limit,The Island,Natural,Hydro-Electric,National Carrier,Min-Max
-211.36,21/04/2012,-208.8,-214.87,-214.87,-215.5,,,,-208,
-211.36,20/04/2012,-208.8,-214.87,-214.87,-215.5,,,,-208,
-211.365,19/04/2012,-208.8,-214.87,-214.87,-215.5,,,,-208,
-211.37,18/04/2012,-208.8,-214.87,-214.87,-215.5,,,,-208,
-211.37,17/04/2012,-208.8,-214.87,-214.87,-215.5,,,,-208,
-211.375,16/04/2012,-208.8,-214.87,-214.87,-215.5,,,,-208,
-211.38,15/04/2012,-208.8,-214.87,-214.87,-215.5,,,,-208,
-211.39,14/04/2012,-208.8,-214.87,-214.87,-215.5,,,,-208,
-211.4,13/04/2012,-208.8,-214.87,-214.87,-215.5,,,,-208,
-211.41,12/04/2012,-208.8,-214.87,-214.87,-215.5,,,,-208,
-211.42,11/04/2012,-208.8,-214.87,-214.87,-215.5,,,,-208,
-211.43,10/04/2012,-208.8,-214.87,-214.87,-215.5,,,,-208,
-211.44,09/04/2012,-208.8,-214.87,-214.87,-215.5,,,,-208,
-211.45,08/04/2012,-208.8,-214.87,-214.87,-215.5,,,,-208,
-211.465,07/04/2012,-208.8,-214.87,-214.87,-215.5,,,,-208,
-211.48,06/04/2012,-208.8,-214.87,-214.87,-215.5,,,,-208,
-211.49,05/04/2012,-208.8,-214.87,-214.87,-215.5,,,,-208,
-211.51,04/04/2012,-208.8,-214.87,-214.87,-215.5,,,,-208,
-211.52,03/04/2012,-208.8,-214.87,-214.87,-215.5,,,,-208,
-211.53,02/04/2012,-208.8,-214.87,-214.87,-215.5,,,,-208,
-211.54,01/04/2012,-208.8,-214.87,-214.87,-215.5,,,,-208,
-211.555,31/03/2012,-208.8,-214.87,-214.87,-215.5,,,,-208,
-211.565,30/03/2012,-208.8,-214.87,-214.87,-215.5,,,,-208,
-211.57,29/03/2012,-208.8,-214.87,-214.87,-215.5,,,,-208,
-211.59,28/03/2012,-208.8,-214.87,-214.87,-215.5,,,,-208,
-211.61,27/03/2012,-208.8,-214.87,-214.87,-215.5,,,,-208,
-211.625,26/03/2012,-208.8,-214.87,-214.87,-215.5,,,,-208,
-211.64,25/03/2012,-208.8,-214.87,-214.87,-215.5,,,,-208,
-211.655,24/03/2012,-208.8,-214.87,-214.87,-215.5,,,,-208,
-211.675,23/03/2012,-208.8,-214.87,-214.87,-215.5,,,,-208,
-211.69,22/03/2012,-208.8,-214.87,-214.87,-215.5,,,,-208,
-211.705,21/03/2012,-208.8,-214.87,-214.87,-215.5,,,,-208,
-211.72,20/03/2012,-208.8,-214.87,-214.87,-215.5,,,,-208,
-211.74,19/03/2012,-208.8,-214.87,-214.87,-215.5,,,,-208,
-211.76,18/03/2012,-208.8,-214.87,-214.87,-215.5,,,,-208,
-211.79,17/03/2012,-208.8,-214.87,-214.87,-215.5,,,,-208,
-211.84,16/03/2012,-208.8,-214.87,-214.87,-215.5,,,,-208,
-211.88,15/03/2012,-208.8,-214.87,-214.87,-215.5,,,,-208,
-211.905,14/03/2012,-208.8,-214.87,-214.87,-215.5,,,,-208,
-211.925,13/03/2012,-208.8,-214.87,-214.87,-215.5,,,,-208,
-211.945,12/03/2012,-208.8,-214.87,-214.87,-215.5,,,,-208,
-211.96,11/03/2012,-208.8,-214.87,-214.87,-215.5,,,,-208,
-211.97,10/03/2012,-208.8,-214.87,-214.87,-215.5,,,,-208,
-211.99,09/03/2012,-208.8,-214.87,-214.87,-215.5,,,,-208,
-212.02,08/03/2012,-208.8,-214.87,-214.87,-215.5,,,,-208,
-212.05,07/03/2012,-208.8,-214.87,-214.87,-215.5,,,,-208,
-212.08,06/03/2012,-208.8,-214.87,-214.87,-215.5,,,,-208,
-212.12,05/03/2012,-208.8,-214.87,-214.87,-215.5,,,,-208,
-212.17,04/03/2012,-208.8,-214.87,-214.87,-215.5,,,,-208,
-212.2,03/03/2012,-208.8,-214.87,-214.87,-215.5,,,,-208,
-212.27,02/03/2012,-208.8,-214.87,-214.87,-215.5,,,,-208,
-212.37,01/03/2012,-208.8,-214.87,-214.87,-215.5,,,,-208,
-212.41,29/02/2012,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-212.44,28/02/2012,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-212.46,27/02/2012,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-212.48,26/02/2012,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-212.5,25/02/2012,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-212.52,24/02/2012,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-212.54,23/02/2012,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-212.565,22/02/2012,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-212.59,21/02/2012,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-212.615,20/02/2012,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-212.66,19/02/2012,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-212.74,18/02/2012,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-212.79,17/02/2012,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-212.83,16/02/2012,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-212.85,15/02/2012,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-212.86,14/02/2012,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-212.88,13/02/2012,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-212.89,12/02/2012,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-212.9,11/02/2012,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-212.915,10/02/2012,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-212.94,09/02/2012,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-212.955,08/02/2012,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-212.97,07/02/2012,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-212.975,06/02/2012,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-212.99,05/02/2012,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-213,04/02/2012,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.02,03/02/2012,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.05,02/02/2012,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.105,01/02/2012,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.14,31/01/2012,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.17,30/01/2012,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.19,29/01/2012,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.21,28/01/2012,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.25,27/01/2012,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.27,26/01/2012,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.285,25/01/2012,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.295,24/01/2012,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
